Time,V(NODE1),
0.00978,1.5599999999999987,
0.00979,1.5799999999999983,
0.0098,1.5999999999999979,
0.00981,1.6199999999999974,
0.00982,1.6400000000000006,
0.00983,1.6600000000000001,
0.00984,1.6799999999999962,
0.00985,1.6999999999999993,
0.00986,1.7199999999999989,
0.00987,1.740000000000002,
0.00988,1.759999999999998,
0.00989,1.7799999999999976,
0.0099,1.8000000000000007,
0.00991,1.8200000000000003,
0.00992,1.8399999999999999,
0.00993,1.8599999999999959,
0.00994,1.8799999999999955,
0.00995,1.8999999999999986,
0.00996,1.9199999999999982,
0.00997,1.9399999999999977,
0.00998,1.9599999999999973,
0.00999,1.9800000000000004,
0.01,-2,
0.01001,-1.9800000000000004,
0.01002,-1.9600000000000009,
0.01003,-1.9399999999999977,
0.01004,-1.9200000000000017,
0.01005,-1.9000000000000021,
0.01006,-1.8800000000000026,
0.01007,-1.8599999999999994,
0.01008,-1.8399999999999999,
0.01009,-1.8200000000000038,
0.0101,-1.8000000000000007,
0.01011,-1.7800000000000011,
0.01012,-1.7600000000000016,
0.01013,-1.740000000000002,
0.01014,-1.7200000000000024,
0.01015,-1.7000000000000028,
0.01016,-1.6799999999999997,
0.01017,-1.6600000000000001,
0.01018,-1.6400000000000006,
0.01019,-1.6200000000000045,
0.0102,-1.5999999999999979,
0.01021,-1.5800000000000018,
0.01022,-1.5599999999999987,
0.01023,-1.5400000000000027,
0.01024,-1.5199999999999996,
0.01025,-1.5,
0.01026,-1.4800000000000004,
0.01027,-1.4600000000000044,
0.01028,-1.4400000000000048,
0.01029,-1.4200000000000017,
0.0103,-1.4000000000000021,
0.01031,-1.379999999999999,
0.01032,-1.360000000000003,
0.01033,-1.3399999999999963,
0.01034,-1.3200000000000003,
0.01035,-1.3000000000000007,
0.01036,-1.2800000000000047,
0.01037,-1.259999999999998,
0.01038,-1.240000000000002,
0.01039,-1.2200000000000024,
0.0104,-1.2000000000000028,
0.01041,-1.1799999999999997,
0.01042,-1.1600000000000037,
0.01043,-1.1400000000000006,
0.01044,-1.120000000000001,
0.01045,-1.100000000000005,
0.01046,-1.0799999999999983,
0.01047,-1.0600000000000023,
0.01048,-1.0399999999999991,
0.01049,-1.0200000000000031,
0.0105,-1,
0.01051,-0.980000000000004,
0.01052,-0.9600000000000009,
0.01053,-0.9400000000000013,
0.01054,-0.9199999999999982,
0.01055,-0.9000000000000021,
0.01056,-0.8800000000000026,
0.01057,-0.8599999999999994,
0.01058,-0.8399999999999999,
0.01059,-0.8200000000000003,
0.0106,-0.8000000000000007,
0.01061,-0.7800000000000011,
0.01062,-0.7600000000000051,
0.01063,-0.7399999999999984,
0.01064,-0.7200000000000024,
0.01065,-0.7000000000000028,
0.01066,-0.6799999999999997,
0.01067,-0.6600000000000001,
0.01068,-0.639999999999997,
0.01069,-0.620000000000001,
0.0107,-0.6000000000000014,
0.01071,-0.5800000000000018,
0.01072,-0.5599999999999987,
0.01073,-0.5400000000000027,
0.01074,-0.5200000000000031,
0.01075,-0.5000000000000036,
0.01076,-0.4800000000000004,
0.01077,-0.4600000000000044,
0.01078,-0.4400000000000013,
0.01079,-0.4200000000000017,
0.0108,-0.3999999999999986,
0.01081,-0.379999999999999,
0.01082,-0.360000000000003,
0.01083,-0.33999999999999986,
0.01084,-0.3200000000000003,
0.01085,-0.3000000000000007,
0.01086,-0.2800000000000047,
0.01087,-0.26000000000000156,
0.01088,-0.240000000000002,
0.01089,-0.21999999999999886,
0.0109,-0.20000000000000284,
0.01091,-0.18000000000000327,
0.01092,-0.16000000000000014,
0.01093,-0.14000000000000057,
0.01094,-0.120000000000001,
0.01095,-0.10000000000000142,
0.01096,-0.08000000000000185,
0.01097,-0.060000000000002274,
0.01098,-0.03999999999999915,
0.01099,-0.020000000000003126,
0.011,-3.552713678800501e-15,
0.01101,0.019999999999999574,
0.01102,0.03999999999999915,
0.01103,0.05999999999999517,
0.01104,0.0799999999999983,
0.01105,0.09999999999999787,
0.01106,0.120000000000001,
0.01107,0.14000000000000057,
0.01108,0.1599999999999966,
0.01109,0.17999999999999616,
0.0111,0.1999999999999993,
0.01111,0.21999999999999886,
0.01112,0.23999999999999488,
0.01113,0.259999999999998,
0.01114,0.2799999999999976,
0.01115,0.3000000000000007,
0.01116,0.31999999999999673,
0.01117,0.3399999999999963,
0.01118,0.35999999999999943,
0.01119,0.379999999999999,
0.0112,0.3999999999999986,
0.01121,0.41999999999999815,
0.01122,0.4400000000000013,
0.01123,0.4599999999999973,
0.01124,0.4800000000000004,
0.01125,0.49999999999999645,
0.01126,0.519999999999996,
0.01127,0.5399999999999991,
0.01128,0.5599999999999987,
0.01129,0.5800000000000018,
0.0113,0.5999999999999979,
0.01131,0.6199999999999974,
0.01132,0.639999999999997,
0.01133,0.6600000000000001,
0.01134,0.6799999999999962,
0.01135,0.7000000000000028,
0.01136,0.7199999999999989,
0.01137,0.7399999999999984,
0.01138,0.7599999999999945,
0.01139,0.7800000000000011,
0.0114,0.7999999999999972,
0.01141,0.8200000000000003,
0.01142,0.8399999999999999,
0.01143,0.8599999999999959,
0.01144,0.8800000000000026,
0.01145,0.8999999999999986,
0.01146,0.9199999999999982,
0.01147,0.9399999999999942,
0.01148,0.9600000000000009,
0.01149,0.9799999999999969,
0.0115,1,
0.01151,1.019999999999996,
0.01152,1.0399999999999991,
0.01153,1.0599999999999987,
0.01154,1.0799999999999983,
0.01155,1.0999999999999979,
0.01156,1.120000000000001,
0.01157,1.1400000000000006,
0.01158,1.1599999999999966,
0.01159,1.1799999999999997,
0.0116,1.1999999999999957,
0.01161,1.2200000000000024,
0.01162,1.2399999999999984,
0.01163,1.259999999999998,
0.01164,1.279999999999994,
0.01165,1.3000000000000007,
0.01166,1.3199999999999967,
0.01167,1.3399999999999963,
0.01168,1.3599999999999994,
0.01169,1.379999999999999,
0.0117,1.4000000000000021,
0.01171,1.4199999999999982,
0.01172,1.4399999999999977,
0.01173,1.4600000000000009,
0.01174,1.4800000000000004,
0.01175,1.4999999999999964,
0.01176,1.5199999999999996,
0.01177,1.5399999999999956,
0.01178,1.5599999999999987,
0.01179,1.5799999999999983,
0.0118,1.5999999999999979,
0.01181,1.6199999999999974,
0.01182,1.6400000000000006,
0.01183,1.6600000000000001,
0.01184,1.6799999999999962,
0.01185,1.6999999999999993,
0.01186,1.7199999999999989,
0.01187,1.740000000000002,
0.01188,1.759999999999998,
0.01189,1.7799999999999976,
0.0119,1.7999999999999972,
0.01191,1.8200000000000003,
0.01192,1.8399999999999963,
0.01193,1.8599999999999959,
0.01194,1.879999999999999,
0.01195,1.8999999999999986,
0.01196,1.9200000000000017,
0.01197,1.9399999999999977,
0.01198,1.9599999999999973,
0.01199,1.9800000000000004,
0.012,-2,
0.01201,-1.980000000000004,
0.01202,-1.9600000000000009,
