Frequency,DB(MAG(V(Out))),PHDEG(V(Out)),
180894.6582811853,-34.473733940163,-105.73558850237471,
185066.04023110232,-34.6796498020341,-106.11644690256018,
189333.61312185437,-34.8859243435262,-106.50566097640427,
193699.59509055037,-35.09257363940907,-106.90343237688926,
198166.25542394174,-35.29961444081306,-107.30996725610139,
202735.9157379194,-35.507064200393486,-107.72547638746556,
207410.95118420938,-35.714941098051156,-108.15017529272393,
212193.791684895,-35.92326406718102,-108.58428437402834,
217086.9231954062,-36.132052821406795,-109.02802905162426,
222092.88899663367,-36.34132788176434,-109.4816399075258,
227214.29101683828,-36.55111060427379,-109.94535283574317,
232453.7911840437,-36.7614232078469,-110.41940919955121,
237814.11280961463,-36.97228880245059,-110.90405599651749,
243298.0420037402,-37.183731417446936,-111.39954603190026,
248908.42912355775,-37.39577603001414,-111.90613810122247,
254648.1902546702,-37.608448593534014,-112.42409718285603,
260520.3087268266,-37.821776065824,-112.95369464154643,
266527.83666455414,-38.035786437068815,-113.49520844386419,
272673.896573547,-38.250508757287754,-114.04892338682218,
278961.6829636371,-38.46597316315088,-114.6151313407898,
285394.4640091901,-38.682210903941616,-115.19413150817685,
291975.5832477896,-38.89925436642218,-115.7862306993552,
298708.4613180925,-39.117137098341885,-116.3917436275021,
305596.5977377591,-39.335893830287986,-117.0109932242323,
312643.57272238156,-39.55556049554238,-117.64431097803464,
319853.04904635635,-39.77617424757523,-118.29203729763434,
327228.77394666796,-39.99777347474375,-118.95452190290774,
334774.5810705735,-40.22039781173524,-119.63212424579798,
342494.39246819983,-40.44408814722139,-120.32521396423688,
350392.22063109063,-40.66888662713056,-121.03417137230753,
358472.17057776026,-40.894836652892906,-121.75938798985104,
366738.44198734104,-41.12198287390061,-122.50126711552618,
375195.3313824316,-41.3503711733739,-123.26022444721758,
383847.234362281,-41.58004864671232,-124.03668875411606,
392698.6478874692,-41.8110635712903,-124.83110260532027,
401754.17261727265,-42.04346536656213,-125.6439231598283,
411018.5153009275,-42.277304543175525,-126.47562302350266,
420496.49122403585,-42.512632639671864,-127.32669117845555,
430193.0267113849,-42.74950214515196,-128.197633991172,
440113.1616874805,-42.98796640611663,-129.08897630555404,
450262.0522961261,-43.228079515461744,-130.00126262754213,
460644.9735804082,-43.46989618138392,-130.9350584081835,
471267.3222244819,-43.71347157366638,-131.89095143196957,
482134.6193585809,-43.95886114451663,-132.86955331764688,
493252.51342871046,-44.20612042080134,-133.8715011381647,
504626.78313251486,-44.45530476411503,-134.89745916654667,
516263.3404228448,-44.70646909473017,-135.94812075362867,
528168.2335805866,-44.95966757497214,-137.024210342966,
540347.6503583499,-45.21495324703573,-138.12648562716888,
552807.9211966477,-45.472377619695486,-139.25573984781545,
565555.5225142412,-45.73199019767665,-140.41280423954726,
578597.0800743584,-45.9938379467676,-141.59855061539258,
591939.3724285373,-46.25796468694117,-142.81389408697163,
605589.3344398835,-46.52441040492788,-144.0597959082814,
619554.0608875718,-46.79321047674549,-145.33726642559012,
633840.8101544683,-47.06439478972083,-146.6473681081661,
648457.007999787,-47.337986752543756,-147.99121862523825,
663410.2514187435,-47.614002180817906,-149.3699939225626,
678708.3125912105,-47.89244804461295,-150.78493123738934,
694359.1429214285,-48.173321063499266,-152.23733197347082,
710370.8771708725,-48.45660613376833,-153.72856433602576,
726751.8376864187,-48.74227457194526,-155.26006560131793,
743510.5387260141,-49.03028215841321,-156.83334386552005,
760655.690884094,-49.320566965292585,-158.44997908169773,
778196.2056190479,-49.61304695368614,-160.1116231525902,
796141.1998850884,-49.90761732746059,-161.8199987992528,
814500.0008709291,-50.20414763402502,-163.57689687192735,
833282.1508477357,-50.50247860779409,-165.3841717093337,
852497.412128869,-50.80241875934314,-167.2437340881055,
872155.7721439984,-51.10374072357754,-169.15754123519025,
892267.4486302234,-51.40617739397058,-171.1275833076518,
912842.8949429007,-51.70941788790671,-173.1558656794486,
933892.8054889374,-52.01310341104577,-175.2443863208194,
955428.1212853747,-52.31682311702906,-177.39510752170722,
977460.0356461509,-52.620110093001564,-179.60992120881596,
1000000,-52.92243764173304,-181.89060715013838,
